Year,Date,G#,Week,Age,Tm,Opp,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Away_status,Win,Score,Opp Score,Player
2002,2002-12-08,13,14,30.078,CIN,CAR,True,25,37,67.57,295,2,0,109.6,4,38,7.97,9.05,5,20,4.00,1,0,0,0,,0,0.0%,,1,6,3,1,0,1,-4,0,True,False,31,52,Jon Kitna
2002,2002-12-15,14,15,30.085,CIN,JAX,True,22,42,52.38,258,0,1,61.4,3,23,6.14,5.07,2,5,2.50,1,0,0,0,,0,0.0%,,1,6,1,1,0,0,0,0,False,False,15,29,Jon Kitna
2002,2002-12-22,15,16,30.092,CIN,NOR,True,20,40,50.00,190,1,2,51.0,2,7,4.75,3.00,2,-3,-1.50,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,False,True,20,13,Jon Kitna
2002,2002-12-29,16,17,30.099,CIN,BUF,True,19,35,54.29,241,0,2,52.2,2,8,6.89,4.31,1,6,6.00,1,0,0,0,,0,0.0%,,1,6,1,1,0,0,0,0,True,False,9,27,Jon Kitna
2003,2003-09-07,1,1,30.351,CIN,DEN,True,20,37,54.05,264,1,2,63.3,4,21,7.14,5.24,3,5,1.67,0,0,0,0,,0,0.0%,,0,0,2,1,0,0,0,0,False,False,10,30,Jon Kitna
2003,2003-09-14,2,2,30.358,CIN,OAK,True,25,41,60.98,303,1,2,71.5,2,16,7.39,5.68,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,20,23,Jon Kitna
2003,2003-09-21,3,3,31.000,CIN,PIT,True,16,24,66.67,157,1,1,81.4,4,32,6.54,5.50,2,14,7.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,10,17,Jon Kitna
2003,2003-09-28,4,4,31.007,CIN,CLE,True,23,31,74.19,215,3,0,125.1,0,0,6.94,8.87,3,-1,-0.33,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,21,14,Jon Kitna
2003,2003-10-05,5,5,31.014,CIN,BUF,True,26,44,59.09,225,0,1,63.2,1,13,5.11,4.09,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,True,False,16,22,Jon Kitna
2003,2003-10-19,6,7,31.028,CIN,BAL,True,16,27,59.26,274,3,0,130.8,4,30,10.15,12.37,4,7,1.75,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,34,26,Jon Kitna
2003,2003-10-26,7,8,31.035,CIN,SEA,True,18,30,60.00,226,2,0,105.7,2,8,7.53,8.87,3,27,9.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,27,24,Jon Kitna
2003,2003-11-02,8,9,31.042,CIN,ARI,True,21,38,55.26,218,1,2,58.9,2,3,5.74,3.89,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,2,0,0,0,0,0,True,False,14,17,Jon Kitna
2003,2003-11-09,9,10,31.049,CIN,HOU,True,18,26,69.23,182,1,1,85.7,0,0,7.00,6.04,5,23,4.60,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,34,27,Jon Kitna
2003,2003-11-16,10,11,31.056,CIN,KAN,True,19,32,59.38,233,2,0,102.7,2,11,7.28,8.53,4,3,0.75,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,24,19,Jon Kitna
2003,2003-11-23,11,12,31.063,CIN,SDG,True,24,38,63.16,243,4,0,116.4,1,9,6.39,8.50,5,6,1.20,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,True,True,34,27,Jon Kitna
2003,2003-11-30,12,13,31.070,CIN,PIT,True,18,32,56.25,271,3,0,115.5,1,5,8.47,10.34,3,18,6.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,24,20,Jon Kitna
2003,2003-12-07,13,14,31.077,CIN,BAL,True,23,31,74.19,214,1,2,76.5,6,46,6.90,4.65,0,0,,0,0,0,0,,0,0.0%,,0,0,3,2,0,0,0,0,True,False,13,31,Jon Kitna
2003,2003-12-14,14,15,31.084,CIN,SFO,True,18,25,72.00,189,2,0,120.2,2,21,7.56,9.16,3,1,0.33,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,41,38,Jon Kitna
2003,2003-12-21,15,16,31.091,CIN,STL,True,16,29,55.17,202,1,3,49.0,3,15,6.97,3.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,10,27,Jon Kitna
2003,2003-12-28,16,17,31.098,CIN,CLE,True,23,35,65.71,175,0,1,65.8,3,19,5.00,3.71,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,14,22,Jon Kitna
2004,2004-09-12,1,1,,CIN,NYJ,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,24,31,Jon Kitna
2004,2004-09-19,2,2,,CIN,MIA,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,True,16,13,Jon Kitna
2004,2004-09-26,3,3,,CIN,BAL,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,False,9,23,Jon Kitna
2004,2004-10-03,4,4,,CIN,PIT,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,17,28,Jon Kitna
2004,2004-10-17,5,6,,CIN,CLE,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,17,34,Jon Kitna
2004,2004-10-25,6,7,,CIN,DEN,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,True,23,10,Jon Kitna
2004,2004-10-31,7,8,,CIN,TEN,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,20,27,Jon Kitna
2004,2004-11-07,8,9,,CIN,DAL,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,True,26,3,Jon Kitna
2004,2004-11-14,9,10,,CIN,WAS,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,True,17,10,Jon Kitna
2004,2004-11-21,10,11,,CIN,PIT,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,False,14,19,Jon Kitna
2004,2004-11-28,11,12,,CIN,CLE,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,True,58,48,Jon Kitna
2004,2004-12-05,12,13,,CIN,BAL,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,True,27,26,Jon Kitna
2004,2004-12-12,13,14,32.082,CIN,NWE,False,9,13,69.23,126,1,1,93.8,0,0,9.69,7.77,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,28,35,Jon Kitna
2004,2004-12-19,14,15,32.089,CIN,BUF,True,16,32,50.00,151,1,2,47.8,3,25,4.72,2.53,4,8,2.00,0,0,0,0,,0,0.0%,,0,0,2,1,0,1,-1,0,False,False,17,33,Jon Kitna
2004,2004-12-26,15,16,32.096,CIN,NYG,True,20,32,62.50,186,2,1,86.2,3,16,5.81,5.66,2,14,7.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,23,22,Jon Kitna
2004,2005-01-02,16,17,32.103,CIN,PHI,True,16,27,59.26,160,1,0,88.5,0,0,5.93,6.67,3,11,3.67,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,38,10,Jon Kitna
2005,2005-09-11,1,1,,CIN,CLE,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,True,27,13,Jon Kitna
2005,2005-09-18,2,2,,CIN,MIN,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,True,37,8,Jon Kitna
2005,2005-09-25,3,3,,CIN,CHI,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,True,24,7,Jon Kitna
2005,2005-10-02,4,4,,CIN,HOU,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,True,16,10,Jon Kitna
2005,2005-10-09,5,5,,CIN,JAX,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,20,23,Jon Kitna
2005,2005-10-16,6,6,,CIN,TEN,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,True,31,23,Jon Kitna
2005,2005-10-23,7,7,,CIN,PIT,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,False,13,27,Jon Kitna
2005,2005-10-30,8,8,,CIN,GNB,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,True,21,14,Jon Kitna
2005,2005-11-06,9,9,,CIN,BAL,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,True,21,9,Jon Kitna
2005,2005-11-20,10,11,,CIN,IND,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,False,37,45,Jon Kitna
2005,2005-11-27,11,12,,CIN,BAL,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,True,42,29,Jon Kitna
2005,2005-12-04,12,13,,CIN,PIT,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,True,38,31,Jon Kitna
2005,2005-12-11,13,14,,CIN,CLE,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,True,23,20,Jon Kitna
2005,2005-12-18,14,15,33.088,CIN,DET,False,2,3,66.67,6,0,0,70.1,0,0,2.00,2.00,1,11,11.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,41,17,Jon Kitna
2005,2005-12-24,15,16,33.094,CIN,BUF,False,2,2,100.00,17,0,0,102.1,1,4,8.50,8.50,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,27,37,Jon Kitna
2005,2006-01-01,16,17,33.102,CIN,KAN,False,13,24,54.17,76,0,2,25.7,1,6,3.17,-0.58,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,3,37,Jon Kitna
2006,2006-09-10,1,1,33.354,DET,SEA,True,21,37,56.76,229,0,0,75.2,3,16,6.19,6.19,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,6,9,Jon Kitna
2006,2006-09-17,2,2,33.361,DET,CHI,True,23,30,76.67,230,0,0,97.9,6,31,7.67,7.67,1,1,1.00,1,0,0,0,,0,0.0%,,1,6,1,1,0,0,0,0,True,False,7,34,Jon Kitna
2006,2006-09-24,3,3,34.003,DET,GNB,True,25,40,62.50,342,2,1,96.0,3,23,8.55,8.43,5,18,3.60,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,24,31,Jon Kitna
2006,2006-10-01,4,4,34.010,DET,STL,True,29,43,67.44,280,2,2,81.5,2,3,6.51,5.35,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,-4,0,True,False,34,41,Jon Kitna
2006,2006-10-08,5,5,34.017,DET,MIN,True,23,42,54.76,225,1,3,48.2,5,24,5.36,2.62,1,8,8.00,1,0,0,0,,0,0.0%,,1,6,1,1,0,0,0,0,True,False,17,26,Jon Kitna
2006,2006-10-15,6,6,34.024,DET,BUF,True,24,36,66.67,278,1,1,87.5,3,16,7.72,7.03,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,-3,0,False,True,20,17,Jon Kitna
2006,2006-10-22,7,7,34.031,DET,NYJ,True,22,36,61.11,269,3,2,88.8,1,8,7.47,6.64,3,17,5.67,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,24,31,Jon Kitna
2006,2006-11-05,8,9,34.045,DET,ATL,True,20,32,62.50,321,1,1,93.4,3,13,10.03,9.25,1,17,17.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,False,True,30,14,Jon Kitna
2006,2006-11-12,9,10,34.052,DET,SFO,True,19,30,63.33,202,1,1,80.1,3,22,6.73,5.90,4,27,6.75,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,False,False,13,19,Jon Kitna
2006,2006-11-19,10,11,34.059,DET,ARI,True,23,38,60.53,248,0,1,68.8,4,35,6.53,5.34,1,-2,-2.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,10,17,Jon Kitna
2006,2006-11-23,11,12,34.063,DET,MIA,True,22,40,55.00,252,1,1,72.1,8,53,6.30,5.68,0,0,,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,False,False,10,27,Jon Kitna
2006,2006-12-03,12,13,34.073,DET,NWE,True,22,38,57.89,314,1,3,60.6,5,30,8.26,5.24,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,True,False,21,28,Jon Kitna
2006,2006-12-10,13,14,34.080,DET,MIN,True,28,41,68.29,294,1,3,66.5,3,11,7.17,4.37,0,0,,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,False,False,20,30,Jon Kitna
2006,2006-12-17,14,15,34.087,DET,GNB,True,16,26,61.54,135,0,2,42.9,6,51,5.19,1.73,7,34,4.86,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,-3,0,True,False,9,17,Jon Kitna
2006,2006-12-24,15,16,34.094,DET,CHI,True,27,45,60.00,283,3,0,100.5,3,23,6.29,7.62,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,False,False,21,26,Jon Kitna
2006,2006-12-31,16,17,34.101,DET,DAL,True,28,42,66.67,306,4,1,109.8,5,29,7.29,8.12,5,25,5.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,39,31,Jon Kitna
2007,2007-09-09,1,1,34.353,DET,OAK,True,27,36,75.00,289,3,2,102.7,2,5,8.03,7.19,3,17,5.67,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,36,21,Jon Kitna
2007,2007-09-16,2,2,34.360,DET,MIN,True,22,32,68.75,245,1,1,88.7,1,16,7.66,6.88,3,13,4.33,0,1,1,9,9.00,0,100.0%,9.00,0,0,1,0,0,1,0,0,False,True,20,17,Jon Kitna
2007,2007-09-23,3,3,35.002,DET,PHI,True,29,46,63.04,446,2,1,100.5,10,53,9.70,9.59,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,3,2,0,1,0,0,True,False,21,56,Jon Kitna
2007,2007-09-30,4,4,35.009,DET,CHI,True,20,24,83.33,247,2,0,137.3,6,32,10.29,11.96,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,False,True,37,27,Jon Kitna
2007,2007-10-07,5,5,35.016,DET,WAS,True,16,29,55.17,106,0,2,34.6,6,30,3.66,0.55,3,3,1.00,0,0,0,0,,0,0.0%,,0,0,3,0,0,1,-2,0,True,False,3,34,Jon Kitna
2007,2007-10-21,6,7,35.030,DET,TAM,True,16,20,80.00,147,0,0,97.3,3,16,7.35,7.35,4,9,2.25,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,23,16,Jon Kitna
2007,2007-10-28,7,8,35.037,DET,CHI,True,24,35,68.57,268,0,0,91.1,4,22,7.66,7.66,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,16,7,Jon Kitna
2007,2007-11-04,8,9,35.044,DET,DEN,True,16,31,51.61,252,2,0,100.5,1,6,8.13,9.42,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,44,7,Jon Kitna
2007,2007-11-11,9,10,35.051,DET,ARI,True,32,45,71.11,296,2,2,85.0,4,31,6.58,5.47,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,3,2,0,1,-1,0,True,False,21,31,Jon Kitna
2007,2007-11-18,10,11,35.058,DET,NYG,True,28,43,65.12,377,1,3,71.6,3,26,8.77,6.09,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,10,16,Jon Kitna
2007,2007-11-22,11,12,35.062,DET,GNB,True,19,40,47.50,224,1,1,62.9,4,27,5.60,4.98,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,26,37,Jon Kitna
2007,2007-12-02,12,13,35.072,DET,MIN,True,27,35,77.14,260,1,0,106.8,4,30,7.43,8.00,0,0,,0,0,0,0,,0,0.0%,,0,0,4,1,0,2,0,0,True,False,10,42,Jon Kitna
2007,2007-12-09,13,14,35.079,DET,DAL,True,22,36,61.11,248,0,0,81.7,1,10,6.89,6.89,0,0,,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,False,False,27,28,Jon Kitna
2007,2007-12-16,14,15,35.086,DET,SDG,True,26,45,57.78,302,2,5,53.4,0,0,6.71,2.60,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,14,51,Jon Kitna
2007,2007-12-23,15,16,35.093,DET,KAN,True,9,16,56.25,115,0,1,52.9,2,16,7.19,4.38,4,8,2.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,False,True,25,20,Jon Kitna
2007,2007-12-30,16,17,35.100,DET,GNB,True,22,48,45.83,246,1,2,51.2,0,0,5.13,3.67,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,13,34,Jon Kitna
2008,2008-09-07,1,1,35.352,DET,ATL,True,24,33,72.73,262,2,1,103.3,3,16,7.94,7.79,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-8,0,True,False,21,34,Jon Kitna
2008,2008-09-14,2,2,35.359,DET,GNB,True,21,41,51.22,276,2,3,58.6,5,20,6.73,4.41,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,25,48,Jon Kitna
2008,2008-09-21,3,3,36.000,DET,SFO,True,15,30,50.00,146,1,1,61.3,4,22,4.87,4.03,3,19,6.33,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,True,False,13,31,Jon Kitna
2008,2008-10-05,4,5,36.014,DET,CHI,True,8,16,50.00,74,0,0,63.0,3,31,4.63,4.63,0,0,,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,False,False,7,34,Jon Kitna
2008,2008-10-12,5,6,,DET,MIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,10,12,Jon Kitna
